"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
858443																																																																																						10175	578	578	12.3108%	22.0860%	20.8313%	9597	46070	77956	-2509	0			14.0860%			0				9397	77956								0	0	0		0		200	20.8313%	1	0	7088	0	0	0	-2509	0	0	0		0	9597	0	0	9597	0	0	0	0	0	0	0	0	0	578	0	0	0			
858452																																																																																				42827	0				13.3917%			5632		42056	-314	0						0	0	0	0	4447	42071	0	0.0000%	1820	0	0	1820	4.2497%	0	0	0	0	1		1200		1	0	5333	0	15	0	-314	0	0	0		0	5632	0	0	5632	0	0	0	0	0	0						15	0	0		
858528																																																																																						68015	3979	3979	10.6959%	18.7447%	17.6481%	64036	362849	598694	-18416	0			10.7447%			0				62536	598694								0	0	0		0		1500	17.6481%	1	0	45620	0	0	0	-18416	0	0	0		0	64036	0	0	64036	0	0	0	0	0	0	0	0	0	3979	0	0	0			
858818																																																																																				148836	0				12.6844%			20039		157982	-3063	0						0	0	0	0	20039	157982	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		0		1	0	16976	0	0	0	-3063	0	0	0		0	20039	0	0	20039	0	0	0	0	0	0						0	0	0		
858854																																																																																				315647	0				10.5987%			33413		315255	-3753	0						0	0	0	0	22215	315822	0	0.0000%	0	0	1041	1041	0.3298%	0	0	0	0	1		11765		1	0	30227	403	76	88	-3753	0	0	0		0	33413	0	0	33413	0	0	0	0	0	0						567	0	44203		
859002																																																																																						215083	18086	18086	9.8097%	12.2886%	11.2553%	196997	1750267	2008187	-5212	0			4.2886%			0				11033	2008187								0	0	0		0		185964	11.2553%	1	0	191785	0	0	0	-5212	0	0	0		0	196997	0	0	196997	0	0	0	0	0	0	0	0	0	18086	0	0	0			
859141																																																																																						162092	12103	12103	9.0066%	12.9859%	12.0163%	149989	1248213	1665318	-37771	0			4.9859%			1				118184	1688502								0	0	205		0		54989	12.0163%	1	0	135402	22141	838	0	-37771	0	0	0		0	150194	0	205	149989	0	0	0	0	0	0	0	0	0	12103	0	23184	0			
859552																																																																																						75504	5424	5424	8.6621%	15.7489%	14.6175%	70080	479424	809043	-3350	0			7.7489%			0				39786	809690								0	0	0		0		30941	14.6175%	1	0	67377	647	0	0	-3350	0	0	0		0	70080	0	0	70080	0	0	0	0	0	0	0	0	0	5424	0	647	0			
859655																																																																																						40525	3021	3021	14.1184%	16.8074%	15.5545%	37504	241114	265640	-163	0			8.8074%			1				19439	265640								0	0	0		0		18009	15.5545%	1	0	37285	0	0	0	-219	0	0	0		0	37504	0	0	37504	0	0	0	0	0	0	0	0	0	3021	0	0	0			
859712																																																																																				7191411	0				13.0834%			928455		7096455	-130768	130768						0	0	0	0	945275	7290585	0	0.0000%	88986	0	0	88986	1.2374%	0	0	0	97257	1		46402		1	0	860909	63362	0	0	-118534	0	-12234	0		0	928315	0	0	928315	0	0	140	140	0	140						63362	0	78145		
860053																																																																																				2488363	0				10.4245%			261002		2503746	-45948	0						0	0	0	0	85895	2510900	0	0.0000%	90998	0	65139	156137	6.2747%	0	0	0	0	1		182260		1	0	222207	2332	4821	0	-45948	0	0	0		0	261002	0	0	261002	0	0	0	0	0	0						7154	0	65139		
860147																																																																																				337682	0				10.9695%			36324		331135	-2203	0						0	0	0	0	36069	331675	0	0.0000%	0	0	2138	2138	0.6331%	0	0	0	0	1		795		1	0	34661	0	540	0	-2203	0	0	0		0	36324	0	0	36324	0	0	0	0	0	0						540	0	23379		
860231																																																																																						10703	73	73	28.9946%	59.3622%	58.9573%	10630	18030	36662	0	0			51.3622%			0				9750	36662								0	0	0		0		880	58.9573%	1	0	10630	0	0	0	0	0	0	0		0	10630	0	0	10630	0	0	0	0	0	0	0	0	0	73	0	0	0			
860259																																																																																				334969	0				12.8846%			43823		340120	-455	0						0	0	0	0	20358	340155	0	0.0000%	51561	0	6533	58094	17.3431%	0	0	0	0	1		23500		1	0	43403	35	0	0	-455	0	0	0		0	43823	0	0	43823	0	0	0	0	0	0						35	0	32928		
860334																																																																																						52364	2719	2719	11.9177%	21.4943%	20.3782%	49645	243618	416564	-15106	0			13.4943%			0				23295	416564								0	0	0		0		26350	20.3782%	1	0	34539	0	0	0	-15106	0	0	0		0	49645	0	0	49645	0	0	0	0	0	0	0	0	0	2719	0	0	0			
860352																																																																																				383264	0				9.1570%			35395		386536	-5574	0						0	0	0	0	21183	387771	0	0.0000%	0	0	51711	51711	13.4923%	0	0	0	0	1		15447		1	0	31056	1203	32	0	-5574	0	0	0		0	35395	0	0	35395	0	0	0	0	0	0						1235	0	51711		
861153																																																																																				51253	0				13.7512%			6858		49872	-430	0						0	0	0	0	6133	49872	0	0.0000%	12073	0	0	12073	23.5557%	0	0	0	0	1		725		1	0	6428	0	0	0	-430	0	0	0		0	6858	0	0	6858	0	0	0	0	0	0						0	0	0		
861658																																																																																						29141	753	753	15.6058%	36.9018%	35.9483%	28388	78969	181907	-6460	0			28.9018%			0				15629	184148								0	0	0		0		15000	35.9483%	1	0	24169	2241	0	0	-6460	0	0	0		0	28388	0	0	28388	0	0	0	0	0	0	0	0	0	753	0	2241	0			
861854																																																																																				73303	0				12.6084%			9331		74006	-656	0						0	0	0	0	6931	74006	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		2400		1	0	8675	0	0	0	-656	0	0	0		0	9331	0	0	9331	0	0	0	0	0	0						0	0	544		
862057																																																																																						45449	3852	3852	9.1584%	14.7322%	13.4835%	41597	308502	454195	59	0			6.7322%			0				32478	456151								0	0	0		0		10679	13.4835%	1	0	43216	716	1240	0	-337	0	0	0		0	41597	0	0	41597	0	0	0	0	0	0	0	0	0	3852	0	1956	0			
862141																																																																																				434273	0				9.5804%			41773		436025	-4275	0						0	0	0	0	23301	438637	0	0.0000%	29137	0	2307	31444	7.2406%	0	0	0	0	1		21084		1	0	40110	2474	138	0	-4275	0	0	0		0	41773	0	0	41773	0	0	0	0	0	0						2612	0	2916		
863362																																																																																						14506	208	208	49.2338%	86.9925%	85.7451%	14298	16675	29041	0	0			78.9925%			0				11905	30254								0	0	0		0		3606	85.7451%	1	0	15511	1213	0	0	0	0	0	0		0	14298	0	0	14298	0	0	0	0	0	0	0	0	0	208	0	1213	0			
863607																																																																																				437449	0				10.2823%			45096		438577	-7196	0						0	0	0	0	41506	438577	0	0.0000%	42694	0	3251	45945	10.5029%	0	0	0	0	1		3590		1	0	37900	0	0	0	-7196	0	0	0		0	45096	0	0	45096	0	0	0	0	0	0						0	0	0		
863652																																																																																				73930	0				13.4178%			10208		76078	-1865	0						0	0	0	0	8972	76078	0	0.0000%	4893	0	51	4944	6.6874%	0	0	0	0	1		1236		1	0	8343	0	0	0	-1865	0	0	0		0	10208	0	0	10208	0	0	0	0	0	0						0	0	0		
863746																																																																																						82898	6726	6726	12.3502%	15.4349%	14.1826%	76172	537080	616769	-4375	0			7.4349%			0				65131	617098								0	0	0		0		11370	14.1826%	1	0	72126	329	0	0	-4375	0	0	0		0	76172	0	0	76172	0	0	0	0	0	0	0	0	0	6726	0	329	0			
864378																																																																																				187947	0				19.7594%			38104		192840	-5138	0						0	0	0	0	40300	195036	0	0.0000%	4167	0	21	4188	2.2283%	0	0	0	0	1		0		1	0	35162	0	0	2196	-5138	0	0	0		0	38104	0	0	38104	0	0	0	0	0	0						2196	0	0		
864471																																																																																				1281710	0				19.0642%			243370		1276584	-24149	0						0	0	0	0	254316	1287530	0	0.0000%	66995	0	447	67442	5.2619%	0	0	0	0	1		0		1	0	230167	9346	1600	0	-24015	0	-134	0		0	243370	0	0	243370	0	0	0	0	0	0						10946	0	56779		
864846																																																																																				300557	0				10.8298%			32593		300957	0	0						0	0	0	0	31161	301185	0	0.0000%	15802	0	777	16579	5.5161%	0	0	0	0	1		1660		1	0	32821	228	0	0	0	0	0	0		0	32593	0	0	32593	0	0	0	0	0	0						228	0	0		
864855																																																																																				118442	0				14.6558%			17339		118308	-3297	0						0	0	0	0	16256	118308	0	0.0000%	8803	0	18	8821	7.4475%	0	0	0	0	1		1083		1	0	14042	0	0	0	-3297	0	0	0		0	17339	0	0	17339	0	0	0	0	0	0						0	0	0		
865142																																																																																						41224	3469	3469	10.3691%	15.0940%	13.8238%	37755	273116	364109	-864	0			7.0940%			0				31555	364109								0	0	0		0		6200	13.8238%	1	0	36891	0	0	0	-864	0	0	0		0	37755	0	0	37755	0	0	0	0	0	0	0	0	0	3469	0	0	0			
865151																																																																																				545837	0				17.9282%			96707		539412	-569	0						0	0	0	0	83660	539412	0	0.0000%	20400	0	1909	22309	4.0871%	0	0	0	0	1		13047		1	0	96138	0	0	0	-569	0	0	0		0	96707	0	0	96707	0	0	0	0	0	0						0	0	40232		
865450																																																																																						54050	5412	5412	8.9603%	12.3699%	11.1313%	48638	436949	542818	-11892	0			4.3699%			0				17454	546634								0	0	0		0		35000	11.1313%	1	0	40562	3816	0	0	-11892	0	0	0		0	48638	0	0	48638	0	0	0	0	0	0	0	0	0	5412	0	3816	0			
865544																																																																																						54067	5593	5593	8.1224%	12.1018%	10.8499%	48474	446768	596793	-2035	0			4.1018%			0				40719	598226								0	0	0		0		9188	10.8499%	1	0	47872	549	884	0	-2035	0	0	0		0	48474	0	0	48474	0	0	0	0	0	0	0	0	0	5593	0	1433	0			
865759																																																																																				192108	0				9.7220%			19226		197758	-6138	0						0	0	0	0	8744	198452	0	0.0000%	15291	0	25	15316	7.9726%	0	0	0	0	1		11176		1	0	13782	576	118	0	-6138	0	0	0		0	19226	0	0	19226	0	0	0	0	0	0						694	0	0		
865852																																																																																						9758	953	953	8.2119%	12.8118%	11.5606%	8805	76164	107223	-1435	0			4.8118%			0				2305	107223								0	0	0		0		6500	11.5606%	1	0	7370	0	0	0	-1435	0	0	0		0	8805	0	0	8805	0	0	0	0	0	0	0	0	0	953	0	0	0			
866000																																																																																						435628	35168	35168	9.2242%	13.9859%	12.8568%	400460	3114761	4341405	-21866	3218			5.9859%			0				382261	4366691								0	0	0		0		40214	12.8551%	1	0	400609	20503	1565	0	-27290	669	4755	0		0	400407	0	0	400407	0	0	53	53	0	53	0	0	0	35168	0	22068	0			
866121																																																																																						63481	4121	4121	9.8991%	14.4155%	13.4797%	59360	440367	599652	-22615	0			6.4155%			0				58824	601604								0	0	0		0		2488	13.4797%	1	0	38697	1952	0	0	-22615	0	0	0		0	59360	0	0	59360	0	0	0	0	0	0	0	0	0	4121	0	1952	0			
866251																																																																																						5362	247	247	12.9359%	27.6178%	26.3456%	5115	19415	39541	-985	0			19.6178%			0				4765	39541								0	0	0		0		350	26.3456%	1	0	4130	0	0	0	-985	0	0	0		0	5115	0	0	5115	0	0	0	0	0	0	0	0	0	247	0	0	0			
867070																																																																																						47420	4876	4876	7.9197%	12.1376%	10.8896%	42544	390686	537192	-15248	0			4.1376%			1				49634	544282								0	0	0		0		0	10.8896%	1	0	34386	2852	0	4238	-14657	0	-591	0		0	42544	0	0	42544	0	0	0	0	0	0	0	0	0	4876	0	7090	0			
867632																																																																																						127005	12687	12687	9.3453%	12.5188%	11.2683%	114318	1014513	1223266	-2216	0			4.5188%			1				51642	1223871								0	0	0		0		63281	11.2683%	1	0	112707	0	605	0	-2216	0	0	0		0	114318	0	0	114318	0	0	0	0	0	0	0	0	0	12687	0	605	0			
867650																																																																																						272129	19128	19128	9.6193%	14.9450%	13.8945%	253001	1820869	2630147	-42154	0			6.9450%			1				112907	2727284								0	0	0		0		237231	13.8945%	1	0	307984	82319	14818	0	-42154	0	0	0		0	253001	0	0	253001	0	0	0	0	0	0	0	0	0	19128	0	97137	0			
867856																																																																																				452880	0				9.4421%			42043		445270	-2297	0						0	0	0	0	24138	445270	0	0.0000%	75767	0	850	76617	16.9177%	0	0	0	0	1		17905		1	0	39746	0	0	0	-2297	0	0	0		0	42043	0	0	42043	0	0	0	0	0	0						0	0	0		
868059																																																																																				143735	0				14.8290%			21696		146308	-7248	0						0	0	0	0	11696	146308	0	0.0000%	1412	0	84	1496	1.0408%	0	0	0	0	1		10000		1	0	14448	0	0	0	-7248	0	0	0		0	21696	0	0	21696	0	0	0	0	0	0						0	0	0		
868572																																																																																				42378	0				12.7323%			5160		40527	-431	0						0	0	0	0	5160	40527	0	0.0000%	7343	0	0	7343	17.3274%	0	0	0	0	1		0		1	0	4729	0	0	0	-431	0	0	0		0	5160	0	0	5160	0	0	0	0	0	0						0	0	0		
868956																																																																																						73150	5650	5650	7.7872%	13.5668%	12.5189%	67500	539183	866809	-16191	0			5.5668%			0				46542	871406								0	0	0		0		25555	12.5189%	1	0	55906	0	4597	0	-16191	0	0	0		0	67500	0	0	67500	0	0	0	0	0	0	0	0	0	5650	0	4597	0			
869346																																																																																						27161	2246	2246	9.4547%	15.1168%	13.8668%	24915	179674	263520	-3763	0			7.1168%			0				3686	266634								0	0	0		0		24343	13.8668%	1	0	24266	2471	643	0	-3763	0	0	0		0	24915	0	0	24915	0	0	0	0	0	0	0	0	0	2246	0	3114	0			
869551																																																																																				457811	0				16.0699%			74465		463382	-13419	0						0	0	0	0	68115	463382	0	0.0000%	12305	0	1115	13420	2.9313%	0	0	0	0	1		6350		1	0	61046	0	0	0	-13419	0	0	0		0	74465	0	0	74465	0	0	0	0	0	0						0	0	26616		
869663																																																																																						162259	1944	1944	20.8923%	37.9254%	37.4710%	160315	427837	767340	-37041	0			29.9254%			0				116815	767340								0	0	0		0		43500	37.4710%	1	0	123274	0	0	0	-37041	0	0	0		0	160315	0	0	160315	0	0	0	0	0	0	0	0	0	1944	0	0	0			
869953																																																																																						40329	2040	2040	11.1480%	20.9137%	19.8558%	38289	192835	343460	-3538	0			12.9137%			0				37689	343460								0	0	0		0		600	19.8558%	1	0	34751	0	0	0	-3538	0	0	0		0	38289	0	0	38289	0	0	0	0	0	0	0	0	0	2040	0	0	0			
870539																																																																																				831396	0				13.9452%			111647		800612	-36888	0						0	0	0	0	50708	814990	0	0.0000%	59414	0	133	59547	7.1623%	0	0	0	0	1		75317		1	0	89137	0	476	13902	-38006	0	1118	0		0	111647	0	0	111647	0	0	0	0	0	0						14378	0	0		
870650																																																																																						78475	8604	8604	8.6499%	11.4484%	10.1932%	69871	685469	807763	-19737	0			3.4484%			0				68371	807763								0	0	0		0		1500	10.1932%	1	0	50134	0	0	0	-19737	0	0	0		0	69871	0	0	69871	0	0	0	0	0	0	0	0	0	8604	0	0	0			
870856																																																																																						12042	780	780	13.2053%	19.3387%	18.0860%	11262	62269	85284	-5180	0			11.3387%			0				8064	85284								0	0	0		0		3198	18.0860%	1	0	6082	0	0	0	-5180	0	0	0		0	11262	0	0	11262	0	0	0	0	0	0	0	0	0	780	0	0	0			
870913																																																																																						40837	2443	2443	8.4660%	12.2004%	11.4706%	38394	334718	453506	-9243	682			4.2004%			0				8224	468702								0	0	0		0		44684	11.4706%	1	0	43665	12690	1042	782	-9243	0	0	0		0	38394	0	0	38394	0	0	0	0	0	0	0	0	0	2443	0	14514	0			
871358																																																																																						11817	575	575	17.5076%	25.7518%	24.4988%	11242	45888	64212	-1695	0			17.7518%			0				10942	64212								0	0	0		0		300	24.4988%	1	0	9547	0	0	0	-1695	0	0	0		0	11242	0	0	11242	0	0	0	0	0	0	0	0	0	575	0	0	0			
871648																																																																																				126397	0				13.9664%			17920		128308	-1174	0						0	0	0	0	13920	128308	0	0.0000%	8446	0	0	8446	6.6821%	0	0	0	0	1		4000		1	0	16746	0	0	0	-1174	0	0	0		0	17920	0	0	17920	0	0	0	0	0	0						0	0	1338		
871769																																																																																						1460616	97387	97387	11.4211%	18.7701%	17.5186%	1363229	7781606	11936069	-1929	19			10.7701%			0				1199221	11943671								0	0	0		0		171591	17.5186%	1	0	1368883	0	0	7583	-1929	0	0	0		0	1363229	0	0	1363229	0	0	0	0	0	0	0	0	0	97387	0	7583	0			
871956																																																																																						6723	392	392	7.8596%	21.4320%	20.1823%	6331	31369	80551	0	0			13.4320%			0				3931	80551								0	0	0		0		2400	20.1823%	1	0	6331	0	0	0	0	0	0	0		0	6331	0	0	6331	0	0	0	0	0	0	0	0	0	392	0	0	0			
872047																																																																																						85615	7247	7247	11.2011%	14.8032%	13.5502%	78368	578354	699644	-11118	0			6.8032%			0				57902	705276								0	0	0		0		26098	13.5502%	1	0	72882	5536	97	0	-6338	0	0	-4781		0	78368	0	0	78368	0	0	0	0	0	0	0	0	0	7247	0	5632	0			
872579																																																																																				258531	0				11.0373%			28285		256268	-17	-17						0	114	0	0	34249	262215	0	0.0000%	13926	0	0	13926	5.3866%	0	0	0	0	1		0		1	0	34232	5964	0	0	-17	0	0	0		0	28285	0	0	28285	0	0	0	0	0	0						5964	0	0		
873259																																																																																				979781	0				11.0776%			106474		961166	-4148	0						0	0	0	0	71273	974391	0	0.0000%	112344	0	893	113237	11.5574%	0	0	0	0	1		48426		1	0	115551	12377	848	0	-4148	0	0	0		0	106474	0	0	106474	0	0	0	0	0	0						13225	0	0		
874050																																																																																						55559	3047	3047	9.1285%	11.8269%	11.1783%	52512	469768	575254	-10209	0			3.8269%			0				16568	579310								0	0	0		0		40000	11.1783%	1	0	46359	3077	979	0	-10209	0	0	0		0	52512	0	0	52512	0	0	0	0	0	0	0	0	0	3047	0	4056	0			
874452																																																																																						12132	974	974	8.9695%	11.1577%	10.2619%	11158	108732	124399	-352	0			3.1577%			0				1158	124399								0	0	0		0		10000	10.2619%	1	0	10806	0	0	0	-352	0	0	0		0	11158	0	0	11158	0	0	0	0	0	0	0	0	0	974	0	0	0			
874845																																																																																						909232	72298	72387	12.0306%	15.7575%	14.5030%	836845	5770150	6955990	-166500	230			7.7575%			0				727826	6961190								0	0	0		0		113989	14.5030%	1	0	675315	4970	0	0	-165932	0	-568	0		0	836845	0	0	836845	0	0	0	0	0	0	0	0	89	72387	0	4970	0			
875048																																																																																						38810	2532	2532	10.9582%	19.3779%	18.1136%	36278	200280	331059	-8790	0			11.3779%			0				25592	332141								0	0	0		0		11768	18.1136%	1	0	28570	1082	0	0	-8790	0	0	0		0	36278	0	0	36278	0	0	0	0	0	0	0	0	0	2532	0	1082	0			
875057																																																																																						55659	3043	3043	14.5992%	22.8672%	21.6170%	52616	243401	360404	-3393	0			14.8672%			0				45116	360404								0	0	0		0		7500	21.6170%	1	0	49223	0	0	0	-3393	0	0	0		0	52616	0	0	52616	0	0	0	0	0	0	0	0	0	3043	0	0	0			
875132																																																																																				382958	0				13.2136%			50865		384944	-4	0						0	0	0	0	39282	385963	0	0.0000%	22527	0	12	22539	5.8855%	0	0	0	0	1		12602		1	0	51880	766	253	0	-4	0	0	0		0	50865	0	0	50865	0	0	0	0	0	0						1019	0	0		
875655																																																																																						11242	798	798	7.9544%	15.9098%	14.7804%	10444	70661	131299	-786	0			7.9098%			0				5418	134465								0	0	0		0		8192	14.7804%	1	0	12824	3166	0	0	-786	0	0	0		0	10444	0	0	10444	0	0	0	0	0	0	0	0	0	798	0	3166	0			
875758																																																																																						22496	426	426	9.9827%	21.9050%	21.4902%	22070	102698	221082	-315	0			13.9050%			0				13070	221082								0	0	0		0		9000	21.4902%	1	0	21755	0	0	0	-315	0	0	0		0	22070	0	0	22070	0	0	0	0	0	0	0	0	0	426	0	0	0			
875879																																																																																						9115	536	536	8.8764%	14.9231%	14.0455%	8579	61080	96650	-1983	0			6.9231%			0				-2397	97223								0	0	0		0		9974	11.4669%	1	0	5594	531	42	0	-1983	0	0	0		0	7004	0	0	7004	1575	0	0	1575	0	1575	0	0	0	536	0	573	0			
875936																																																																																				540804	0				13.2910%			72387		544633	-305	0						0	0	0	0	30447	544633	0	0.0000%	47867	0	1190	49057	9.0711%	0	0	0	0	1		41940		1	0	72082	0	0	0	-305	0	0	0		0	72387	0	0	72387	0	0	0	0	0	0						0	0	0		
876157																																																																																						7191	677	677	8.4245%	13.0655%	11.8355%	6514	55038	77322	-977	0			5.0655%			0				1764	77322								0	0	0		0		4750	11.8355%	1	0	5537	0	0	0	-977	0	0	0		0	6514	0	0	6514	0	0	0	0	0	0	0	0	0	677	0	0	0			
876634																																																																																						436720	31406	31406	9.6718%	16.4169%	15.2363%	405314	2660186	4190668	-10457	0			8.4169%			1				322088	4276474								0	0	0		0		169032	15.2363%	1	0	480663	85806	0	0	-20179	0	9722	0		0	405314	0	0	405314	0	0	0	0	0	0	0	0	0	31406	0	85806	0			
876700																																																																																				2812780	0				13.3148%			370377		2781690	-29537	0						0	0	0	0	403835	2815148	22352	0.7947%	0	0	6189	6189	0.2200%	0	0	0	0	1		0		1	0	374298	33354	104	0	-24142	0	-5395	0		0	370377	0	0	370377	0	0	0	0	0	0						33458	0	75196		
877350																																																																																				196151	0				11.3398%			22156		195383	-1156	0						0	0	0	0	18156	195383	0	0.0000%	380	0	1114	1494	0.7617%	0	0	0	0	1		4000		1	0	21000	0	0	0	-1156	0	0	0		0	22156	0	0	22156	0	0	0	0	0	0						0	0	26975		
877752																																																																																				354107	0				11.6661%			41879		358979	-1022	0						0	0	0	0	41529	358979	0	0.0000%	16207	0	170	16377	4.6249%	0	0	0	0	1		350		1	0	40857	0	0	0	-1022	0	0	0		0	41879	0	0	41879	0	0	0	0	0	0						0	0	32468		
877958																																																																																				26365	0				10.6322%			2839		26702	-608	0						0	0	0	0	1839	26702	0	0.0000%	1280	0	0	1280	4.8549%	0	0	0	0	1		1000		1	0	2231	0	0	0	-608	0	0	0		0	2839	0	0	2839	0	0	0	0	0	0						0	0	0		
879336																																																																																				159232	0				12.9398%			21715		167815	-6524	0						0	0	0	0	3291	167815	0	0.0000%	20098	0	10	20108	12.6281%	0	0	0	0	1		18424		1	0	15191	0	0	0	-6524	0	0	0		0	21715	0	0	21715	0	0	0	0	0	0						0	0	0		
879439																																																																																				168947	0				11.6745%			19593		167827	-3533	0						0	0	0	0	12080	167827	0	0.0000%	8190	0	7	8197	4.8518%	0	0	0	0	1		7513		1	0	16060	0	0	0	-3533	0	0	0		0	19593	0	0	19593	0	0	0	0	0	0						0	0	0		
879457																																																																																						155854	16058	16058	8.1014%	11.1469%	9.9984%	139796	1398177	1725584	-32740	0			3.1469%			0				84718	1725584								0	0	0		0		55078	9.9984%	1	0	107056	0	0	0	-32740	0	0	0		0	139796	0	0	139796	0	0	0	0	0	0	0	0	0	16058	0	0	0			
879550																																																																																				32844	0				12.9845%			4569		35188	-1192	0						0	0	0	0	4319	35188	0	0.0000%	2072	0	0	2072	6.3086%	0	0	0	0	1		250		1	0	3377	0	0	0	-1192	0	0	0		0	4569	0	0	4569	0	0	0	0	0	0						0	0	0		
879644																																																																																				486492	0				12.0031%			58034		483490	-2437	0						0	0	0	0	53263	483490	0	0.0000%	35282	0	983	36265	7.4544%	0	0	0	0	1		4771		1	0	55597	0	0	0	-2437	0	0	0		0	58034	0	0	58034	0	0	0	0	0	0						0	0	0		
879747																																																																																				268285	0				11.3031%			29305		259265	-3611	0						0	0	0	0	24446	259265	0	0.0000%	24404	0	745	25149	9.3740%	0	0	0	0	1		4859		1	0	25694	0	0	0	-3611	0	0	0		0	29305	0	0	29305	0	0	0	0	0	0						0	0	0		
880332																																																																																						46165	2105	2105	11.9480%	21.3950%	20.4194%	44060	215775	368766	-7153	0			13.3950%			0				35282	368766								0	0	0		0		8778	20.4194%	1	0	36907	0	0	0	-7153	0	0	0		0	44060	0	0	44060	0	0	0	0	0	0	0	0	0	2105	0	0	0			
880855																																																																																				879754	0				10.3984%			97436		937030	-47914	0						0	0	0	0	96936	937030	0	0.0000%	58138	0	26450	84588	9.6150%	0	0	0	0	1		500		1	0	49522	0	0	0	-47914	0	0	0		0	97436	0	0	97436	0	0	0	0	0	0						0	0	96457		
881012																																																																																						152703	9286	9286	9.0958%	16.0326%	15.0577%	143417	952452	1576746	-13838	0			8.0326%			0				77025	1609501								0	0	0		0		99147	15.0577%	1	0	162334	24749	8006	0	-13838	0	0	0		0	143417	0	0	143417	0	0	0	0	0	0	0	0	0	9286	0	32755	0			
881441																																																																																						10681	674	674	7.8796%	11.0157%	10.3205%	10007	96962	126999	-1410	0			3.0157%			0				9757	126999								0	0	0		0		250	10.3205%	1	0	8597	0	0	0	-1410	0	0	0		0	10007	0	0	10007	0	0	0	0	0	0	0	0	0	674	0	0	0			
881478																																																																																						742221	51442	51442	9.9126%	13.1950%	12.2805%	690779	5625029	6968728	-55244	0			5.1950%			2				246646	7212734								0	0	390		0		688139	12.2805%	1	0	879541	240939	2553	124	-55244	0	0	0		0	691169	0	390	690779	0	0	0	0	0	0	0	0	0	51442	0	244006	0			
881852																																																																																				185184	0				11.6238%			21401		184113	-470	0						0	0	0	0	10010	185361	0	0.0000%	2086	0	3746	5832	3.1493%	0	0	0	0	1		12639		1	0	22179	947	301	0	-470	0	0	0		0	21401	0	0	21401	0	0	0	0	0	0						1248	0	17328		
881900																																																																																						12888	595	595	9.2897%	14.5443%	13.8728%	12293	88612	132329	-677	0			6.5443%			0				11303	132329								0	0	0		0		784	13.8728%	1	0	11410	0	0	0	-786	0	-97	0		0	12293	0	0	12293	0	0	0	0	0	0	0	0	0	595	0	0	0			
882242																																																																																				463819	0				11.4272%			50834		444849	-254	0						0	0	0	0	36888	451917	0	0.0000%	6448	0	65	6513	1.4042%	0	0	0	0	1		21014		1	0	57648	7039	29	0	-254	0	0	0		0	50834	0	0	50834	0	0	0	0	0	0						7068	0	64961		
882541																																																																																				126700	0				12.2363%			15458		126329	-587	0						0	0	0	0	14458	126329	0	0.0000%	15480	0	0	15480	12.2178%	0	0	0	0	1		1000		1	0	14871	0	0	0	-587	0	0	0		0	15458	0	0	15458	0	0	0	0	0	0						0	0	0		
