"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
274856																																																																																				142246	0				11.2319%			16379		145826	-3391	0						0	0	0	0	8414	145852	0	0.0000%	15669	0	0	15669	11.0154%	0	0	0	0	1		7991		1	0	13014	26	0	0	-3391	0	0	0		0	16379	0	0	16379	0	0	0	0	0	0						26	0	1452		
275255																																																																																						38617	3472	3472	10.8177%	12.2292%	11.1297%	35145	315777	324884	-3236	0			4.2292%			0				16957	327495								0	0	0		0		20799	11.1297%	1	0	34520	1768	843	0	-3236	0	0	0		0	35145	0	0	35145	0	0	0	0	0	0	0	0	0	3472	0	2611	0			
275358																																																																																						176645	14049	14049	9.2821%	12.2290%	11.2564%	162596	1444472	1751720	-24961	0			4.2290%			0				62130	1761189								0	0	0		0		109935	11.2564%	1	0	147104	6590	2879	0	-24975	0	14	0		0	162596	0	0	162596	0	0	0	0	0	0	0	0	0	14049	0	9469	0			
275479																																																																																				202724	0				16.1449%			32556		201649	-6990	0						0	0	0	0	32556	201649	0	0.0000%	7399	0	0	7399	3.6498%	0	0	0	0	1		0		1	0	25566	0	0	0	-6990	0	0	0		0	32556	0	0	32556	0	0	0	0	0	0						0	0	0		
275657																																																																																						13846	732	732	14.5232%	23.7418%	22.4867%	13114	58319	90297	-5891	0			15.7418%			0				12014	90297								0	0	0		0		1100	22.4867%	1	0	7223	0	0	0	-5891	0	0	0		0	13114	0	0	13114	0	0	0	0	0	0	0	0	0	732	0	0	0			
276074																																																																																				267156	0				9.8358%			25955		263884	-5089	0						0	0	0	0	22645	264957	0	0.0000%	25121	0	145	25266	9.4574%	0	0	0	0	1		4383		1	0	21939	412	661	0	-3451	0	-1638	0		0	25955	0	0	25955	0	0	0	0	0	0						1073	0	0		
276159																																																																																				182101	0				9.6366%			17708		183757	-8714	0						0	0	0	0	17358	183757	0	0.0000%	4269	0	94	4363	2.3959%	0	0	0	0	1		350		1	0	8994	0	0	0	-8714	0	0	0		0	17708	0	0	17708	0	0	0	0	0	0						0	0	15		
276551																																																																																				149574	0				10.7655%			15811		146867	-4481	0						0	0	0	0	12072	147872	0	0.0000%	7453	0	335	7788	5.2068%	0	0	0	0	1		4744		1	0	12335	1005	0	0	-4481	0	0	0		0	15811	0	0	15811	0	0	0	0	0	0						1005	0	0		
276579																																																																																						8746921	726345	1250593	8.4941%	13.0776%	11.2079%	7496328	66884508	88253116	-2549035	537649			5.0776%			0				6440771	89868064								0	0	0		0		1693228	10.5506%	1	0	5584964	1026785	28270	4	-953470	-114992	-999	-1479573		22241	7056698	0	0	7056698	439630	0	0	439630	0	439630	524248	0	0	1250593	0	1077299	0			
276645																																																																																				317273	0				10.6756%			33891		317462	-7206	0						0	0	0	0	27051	317672	0	0.0000%	2912	0	1189	4101	1.2926%	0	0	0	0	1		7050		1	0	26895	210	0	0	-7206	0	0	0		0	33891	0	0	33891	0	0	0	0	0	0						210	0	30364		
276654																																																																																						10973	728	728	9.8200%	12.6100%	11.7734%	10245	87018	104328	-2161	0			4.6100%			0				2387	104632								0	0	0		0		8162	11.7734%	1	0	8388	304	0	0	-2161	0	0	0		0	10245	0	0	10245	0	0	0	0	0	0	0	0	0	728	0	304	0			
276850																																																																																						171022	16683	16683	7.9340%	12.1308%	10.9475%	154339	1409814	1945281	-8067	0			4.1308%			0				94409	1956351								0	0	0		0		71000	10.9475%	1	0	157342	10387	389	294	-8067	0	0	0		0	154339	0	0	154339	0	0	0	0	0	0	0	0	0	16683	0	11070	0			
276953																																																																																				68339	0				12.1573%			8461		69596	-1725	0						0	0	0	0	5461	69596	0	0.0000%	1435	0	202	1637	2.3954%	0	0	0	0	1		3000		1	0	6736	0	0	0	-1725	0	0	0		0	8461	0	0	8461	0	0	0	0	0	0						0	0	0		
277240																																																																																						69840	5338	5338	12.2402%	16.4500%	15.1927%	64502	424558	526968	-23	0			8.4500%			0				46629	527062								0	0	0		0		17967	15.1927%	1	0	64573	94	0	0	-23	0	0	0		0	64502	0	0	64502	0	0	0	0	0	0	0	0	0	5338	0	94	0			
277277																																																																																						27292	2877	2877	7.8638%	11.2590%	10.0722%	24415	242401	310472	-254	1395			3.2590%			0				20142	311867								0	0	0		0		4273	10.0722%	1	0	24161	0	0	0	-254	0	0	0		0	24415	0	0	24415	0	0	0	0	0	0	0	0	0	2877	0	0	0			
277736																																																																																						27016	1960	1960	11.6361%	17.2307%	15.9806%	25056	156790	215330	-2237	0			9.2307%			0				22694	215330								0	0	0		0		2206	15.9806%	1	0	22663	0	0	0	-2393	0	0	0		0	25056	0	0	25056	0	0	0	0	0	0	0	0	0	1960	0	0	0			
277820																																																																																						91358	3997	3997	14.2974%	28.5897%	27.3388%	87361	319549	611026	-12436	0			20.5897%			0				72461	611026								0	0	0		0		14900	27.3388%	1	0	74925	0	0	0	-12436	0	0	0		0	87361	0	0	87361	0	0	0	0	0	0	0	0	0	3997	0	0	0			
278256																																																																																						37245	2100	2100	12.8862%	13.9471%	13.1608%	35145	267044	272734	-2995	0			5.9471%			0				30145	272734								0	0	0		0		5000	13.1608%	1	0	32150	0	0	0	-2995	0	0	0		0	35145	0	0	35145	0	0	0	0	0	0	0	0	0	2100	0	0	0			
278555																																																																																						288817	17928	17928	7.6429%	19.3786%	18.1757%	270889	1490388	3544331	-5570	-5570			11.3786%			0				158630	3539932								0	0	0		0		113430	18.1757%	1	0	266490	1165	6	0	-5570	0	0	0		0	270889	0	0	270889	0	0	0	0	0	0	0	0	0	17928	0	1171	0			
278733																																																																																						23679	1531	1531	12.5702%	19.4027%	18.1481%	22148	122040	176195	-991	0			11.4027%			1				7446	176195								0	0	0		0		14702	18.1481%	1	0	21157	0	0	0	-991	0	0	0		0	22148	0	0	22148	0	0	0	0	0	0	0	0	0	1531	0	0	0			
278751																																																																																						3341	181	181	8.8152%	21.2613%	20.1095%	3160	15714	35847	-46	0			13.2613%			0				1071	36240								0	0	0		0		2482	20.1095%	1	0	3507	393	0	0	-46	0	0	0		0	3160	0	0	3160	0	0	0	0	0	0	0	0	0	181	0	393	0			
278818																																																																																						377322	23457	23457	9.8217%	13.9546%	13.0871%	353865	2703918	3602901	-45275	0			5.9546%			0				216795	3666271								0	0	0		0		200440	13.0871%	1	0	371960	63370	0	0	-42148	287	-3414	0		0	353865	0	0	353865	0	0	0	0	0	0	0	0	0	23457	0	63370	0			
279105																																																																																				2119398	0				10.5065%			224271		2134597	-46683	-1800						0	0	0	0	224271	2132797	0	0.0000%	202333	0	1457	203790	9.6155%	0	0	0	0	1		0		1	0	177588	0	0	0	-44883	0	-1800	0		0	224271	0	0	224271	0	0	0	0	0	0						0	0	50876		
279842																																																																																						117122	9397	9397	10.3994%	14.0331%	12.9072%	107725	834611	1035875	-8166	0			6.0331%			0				68017	1042922								0	0	0		0		46755	12.9072%	1	0	106606	6441	606	0	-8166	0	0	0		0	107725	0	0	107725	0	0	0	0	0	0	0	0	0	9397	0	7047	0			
279954																																																																																						134404	10163	10163	8.2192%	12.8924%	11.9176%	124241	1042502	1511586	-20924	0			4.8924%			0				58573	1528034								0	0	0		0		82116	11.9176%	1	0	119765	11456	4992	0	-20924	0	0	0		0	124241	0	0	124241	0	0	0	0	0	0	0	0	0	10163	0	16448	0			
280110			20663120	1746364	3069171	9.3542%	14.7830%	12.5872%	17593949	139776244	188086513	-4863392	13184			6.5872%						9607892	190475811								0	0	0		10362171	12.5872%	0	15106671	2308625	35221	32268	-4255931	-607012	-449	0		0	17593949	0	0	17593949	0	0	0	0	0	0	1322807	0	0	3069171	0	2376114	0																																						2																	0				1																															
280138																																																																																				150752	0				26.6221%			39979		150172	-4341	0						0	0	0	0	31979	150172	0	0.0000%	2492	0	399	2891	1.9177%	0	0	0	0	1		8000		1	0	35638	0	0	0	-4341	0	0	0		0	39979	0	0	39979	0	0	0	0	0	0						0	0	0		
280352																																																																																						14654	900	900	13.1118%	20.6188%	19.3525%	13754	71071	104898	0	0			12.6188%			0				7504	105143								0	0	0		0		6495	19.3525%	1	0	13999	245	0	0	0	0	0	0		0	13754	0	0	13754	0	0	0	0	0	0	0	0	0	900	0	245	0			
280558																																																																																						10533	1013	1013	7.6445%	13.0493%	11.7943%	9520	80717	124534	-3401	0			5.0493%			0				9220	124534								0	0	0		0		300	11.7943%	1	0	6119	0	0	0	-3401	0	0	0		0	9520	0	0	9520	0	0	0	0	0	0	0	0	0	1013	0	0	0			
282075																																																																																				1575440	0				12.8124%			204030		1592440	-29085	0						0	0	0	0	204001	1592511	0	0.0000%	168607	0	6722	175329	11.1289%	0	0	0	0	1		100		1	0	175016	0	0	71	-29091	0	0	6		0	204030	0	0	204030	0	0	0	0	0	0						71	0	64728		
282226																																																																																						63143	1481	1481	16.1560%	39.7213%	38.7897%	61662	158965	381667	-17941	0			31.7213%			0				55662	381667								0	0	0		0		6000	38.7897%	1	0	43721	0	0	0	-17941	0	0	0		0	61662	0	0	61662	0	0	0	0	0	0	0	0	0	1481	0	0	0			
282824																																																																																				378061	0				12.5015%			47187		377451	-1847	0						0	0	0	0	45697	377451	0	0.0000%	45727	0	1549	47276	12.5049%	0	0	0	0	1		1490		1	0	45340	0	0	0	-1847	0	0	0		0	47187	0	0	47187	0	0	0	0	0	0						0	0	0		
283438																																																																																						127799	7143	7143	11.6239%	20.9057%	19.7372%	120656	611312	1038000	-20335	0			11.1477%			0				65496	1046288								0	0	0		0		38448	15.6477%	1	0	83609	208	309	900	-20335	0	0	0		6871	95656	0	0	95656	25000	0	0	25000	0	25000	0	0	0	7143	0	8288	0			
283652																																																																																				216452	0				11.3150%			24212		213981	0	0						0	0	0	0	19043	213981	0	0.0000%	30775	0	77	30852	14.2535%	0	0	0	0	1		5169		1	0	24212	0	0	0	0	0	0	0		0	24212	0	0	24212	0	0	0	0	0	0						0	0	0		
283737																																																																																				1310273	0				11.1854%			145863		1304046	-230	0						0	0	0	0	134878	1304046	0	0.0000%	202462	0	2019	204481	15.6060%	0	0	0	0	1		10985		1	0	145633	0	0	0	-230	0	0	0		0	145863	0	0	145863	0	0	0	0	0	0						0	0	82		
283867																																																																																						133163	8343	8343	9.8320%	12.6334%	11.8419%	124820	1054057	1269526	-959	0			4.6334%			0				106035	1272741								0	0	0		0		22000	11.8419%	1	0	127076	0	3215	0	-959	0	0	0		0	124820	0	0	124820	0	0	0	0	0	0	0	0	0	8343	0	3215	0			
284154																																																																																				146419	0				12.3358%			17718		143631	-53	0						0	0	0	0	3562	149762	0	0.0000%	19101	0	81	19182	13.1008%	0	0	0	0	1		20287		1	0	23796	5858	273	0	-53	0	0	0		0	17718	0	0	17718	0	0	0	0	0	0						6131	0	210		
284239																																																																																						22382	1909	1909	9.2451%	14.1826%	12.9729%	20473	157813	221447	0	0			6.1826%			0				20374	221488								0	0	0		0		140	12.9729%	1	0	20514	0	0	41	0	0	0	0		0	20473	0	0	20473	0	0	0	0	0	0	0	0	0	1909	0	41	0			
284556																																																																																						51641	3760	3760	9.1242%	11.3940%	10.5644%	47881	453229	524769	110	0			3.3940%			0				25158	524769								0	0	0		0		22723	10.5644%	1	0	47991	0	0	0	-178	288	0	0		0	47881	0	0	47881	0	0	0	0	0	0	0	0	0	3760	0	0	0			
284752																																																																																				136593	0				11.1477%			14952		134126	-4703	0						0	0	0	0	13442	134126	0	0.0000%	8087	0	100	8187	5.9937%	0	0	0	0	1		1510		1	0	10249	0	0	0	-4703	0	0	0		0	14952	0	0	14952	0	0	0	0	0	0						0	0	1747		
284958																																																																																				48713	0				11.5287%			5558		48210	-251	0						0	0	0	0	2158	48210	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		3400		1	0	5307	0	0	0	-251	0	0	0		0	5558	0	0	5558	0	0	0	0	0	0						0	0	5325		
285151																																																																																				210367	0				15.0100%			30081		200407	-43	0						0	0	0	0	2928	203301	0	0.0000%	22723	0	1252	23975	11.3967%	0	0	0	0	1		30047		1	0	32932	0	2894	0	-43	0	0	0		0	30081	0	0	30081	0	0	0	0	0	0						2894	0	0		
285348																																																																																						35435	1609	1609	12.0644%	18.3124%	17.4809%	33826	193503	280379	-3740	0			10.3124%			0				3085	282802								0	0	0		0		33164	17.4809%	1	0	32509	2395	28	0	-3740	0	0	0		0	33826	0	0	33826	0	0	0	0	0	0	0	0	0	1609	0	2423	0			
285544																																																																																				192469	0				13.8368%			26780		193542	-227	0						0	0	0	0	17774	193542	0	0.0000%	13065	0	827	13892	7.2178%	0	0	0	0	1		9006		1	0	26553	0	0	0	-227	0	0	0		0	26780	0	0	26780	0	0	0	0	0	0						0	0	310		
285553																																																																																						10092	173	173	16.8030%	39.7511%	39.0696%	9919	25388	59031	-45	0			31.7511%			0				8419	59031								0	0	0		0		1500	39.0696%	1	0	9874	0	0	0	-45	0	0	0		0	9919	0	0	9919	0	0	0	0	0	0	0	0	0	173	0	0	0			
285740																																																																																						114101	9600	9600	10.5672%	14.8948%	13.6416%	104501	766045	988922	-7423	0			6.8948%			0				44545	989248								0	0	0		0		60282	13.6416%	1	0	97404	166	160	0	-7423	0	0	0		0	104501	0	0	104501	0	0	0	0	0	0	0	0	0	9600	0	326	0			
285852																																																																																						59855	3695	3695	7.9310%	14.4148%	13.5249%	56160	415233	708108	-18726	0			6.4148%			0				35611	708846								0	0	0		0		21287	13.5249%	1	0	38172	423	315	0	-1926	0	0	-16800		0	56160	0	0	56160	0	0	0	0	0	0	0	0	0	3695	0	738	0			
285928																																																																																						52770	2989	2989	11.8589%	18.7636%	17.7008%	49781	281236	419776	-10980	0			10.7636%			0				41268	419776								0	0	0		0		8513	17.7008%	1	0	38801	0	0	0	-10980	0	0	0		0	49781	0	0	49781	0	0	0	0	0	0	0	0	0	2989	0	0	0			
286251																																																																																				32700	0				15.2366%			5098		33459	-1392	0						0	0	0	0	4498	33459	0	0.0000%	992	0	0	992	3.0336%	0	0	0	0	1		600		1	0	3706	0	0	0	-1392	0	0	0		0	5098	0	0	5098	0	0	0	0	0	0						0	0	0		
286457																																																																																						139400	9626	9626	9.6217%	14.8435%	13.8185%	129774	939134	1348762	-12010	91			6.8435%			0				51196	1355276								0	0	0		0		85000	13.8185%	1	0	124186	71	6352	0	-11458	-553	0	0		0	129774	0	0	129774	0	0	0	0	0	0	0	0	0	9626	0	6423	0			
286840																																																																																				80108	0				14.0528%			11238		79970	-58	0						0	0	0	0	10738	79970	0	0.0000%	6213	0	0	6213	7.7558%	0	0	0	0	1		500		1	0	11180	0	0	0	-58	0	0	0		0	11238	0	0	11238	0	0	0	0	0	0						0	0	0		
287007																																																																																				169478	0				24.6879%			41909		169755	-1855	0						0	0	0	0	41851	171697	0	0.0000%	1764	0	679	2443	1.4415%	0	0	0	0	1		2000		1	0	41996	0	0	1942	0	0	-1855	0		0	41909	0	0	41909	0	0	0	0	0	0						1942	0	0		
287342																																																																																						28837	1348	1348	19.8792%	25.5595%	24.3647%	27489	112823	138280	-3454	0			17.5595%			0				23589	138280								0	0	0		0		3900	24.3647%	1	0	24035	0	0	0	-3454	0	0	0		0	27489	0	0	27489	0	0	0	0	0	0	0	0	0	1348	0	0	0			
287922																																																																																				64992	0				13.4943%			8811		65294	-2284	0						0	0	0	0	7811	65294	0	0.0000%	228	0	305	533	0.8201%	0	0	0	0	1		1000		1	0	6527	0	0	0	-2284	0	0	0		0	8811	0	0	8811	0	0	0	0	0	0						0	0	0		
287959																																																																																				195298	0				8.3833%			16160		192765	-4027	0						0	0	0	0	14160	192765	0	0.0000%	7773	0	115	7888	4.0390%	0	0	0	0	1		2000		1	0	12133	0	0	0	-4027	0	0	0		0	16160	0	0	16160	0	0	0	0	0	0						0	0	2615		
288152																																																																																				34044	0				10.8969%			3437		31541	-845	0						0	0	0	0	3137	31541	0	0.0000%	6934	0	0	6934	20.3678%	0	0	0	0	1		300		1	0	2592	0	0	0	-845	0	0	0		0	3437	0	0	3437	0	0	0	0	0	0						0	0	0		
288376																																																																																						42104	2407	2407	11.6283%	19.7092%	18.5825%	39697	213626	341383	-26928	0			11.7092%			0				31963	341689								0	0	0		0		8040	18.5825%	1	0	13075	306	0	0	-26928	0	0	0		0	39697	0	0	39697	0	0	0	0	0	0	0	0	0	2407	0	306	0			
288853																																																																																						2513625	176253	176253	8.3287%	15.9392%	14.8216%	2337372	15770042	28063984	-870161	0			7.9392%			0				1891636	28070376								0	0	0		0		452129	14.8216%	1	0	1473604	6392	0	0	-734403	0	0	-135757		0	2337372	0	0	2337372	0	0	0	0	0	0	0	0	0	176253	0	6392	0			
289056																																																																																				184354	0				9.4586%			17264		182521	-8479	0						0	0	0	0	7239	182521	0	0.0000%	5810	0	0	5810	3.1515%	0	0	0	0	1		10025		1	0	8785	0	0	0	-8479	0	0	0		0	17264	0	0	17264	0	0	0	0	0	0						0	0	0		
289225																																																																																						6512	75	75	10.8860%	36.1436%	35.7274%	6437	18017	59131	-6397	0			28.1436%			0				5602	59131								0	0	0		0		835	35.7274%	1	0	40	0	0	0	-6397	0	0	0		0	6437	0	0	6437	0	0	0	0	0	0	0	0	0	75	0	0	0			
